280.83	55.75
281.08	56.33
280.83	56.58
280	56.25
	
278	53
278.58	52.83
279.25	52.67
279	53.08
278.58	53.17
278	53
	
300.67	47.92
300.83	47.5
301.58	47.67
302.42	47.58
303.17	47.58
303.92	47.58
304.58	47.5
304.58	47.17
304.08	46.92
304.67	46.83
305.17	47.33
305.58	47.42
306.08	47.33
305.83	46.83
306.33	47.08
306.33	46.67
306.92	46.67
307.08	47.17
307.25	47.67
306.75	47.58
307	48.08
306.67	48
306.33	47.58
306.08	47.75
306.25	48.08
307	48.58
306.25	48.5
306	48.83
306.5	49.25
306	49.42
305.33	49.42
304.67	49.33
304.08	49.67
304.5	49.92
303.92	50.08
303.17	49.75
303.5	50.25
303.83	50.58
304.25	51.08
304.5	51.58
304	51.58
303.33	51.33
303	51
302.75	50.58
302.33	50.08
302.08	49.5
301.58	49
301.25	48.58
301.58	48.5
301.08	48.17
300.67	47.92
	
272.83	63.67
274.17	63.67
274.25	63.17
275.17	63.25
275.83	63.67
276.42	64
277.17	64
278	63.75
278.83	63.42
279.75	63.83
278.75	64.08
278.25	64.5
277.5	64.83
276.33	65.17
275.33	65.58
275	66.08
274	65.67
273.75	65.25
273.58	64.67
273.83	64.08
272.83	63.67
	
282.75	67.67
283.17	67.17
284.33	67.25
285	67.5
285.17	67.92
284.67	68.25
283.5	68.25
282.75	67.67
	
270	71.75
271	71.33
271.75	70.83
272.67	70.42
274.25	70.08
275.67	70.08
277.67	69.92
278.67	70
280.17	69.58
281	69.75
281.92	70.25
282.5	69.83
284.17	69.33
283.83	68.67
285	69
285.75	68.5
287	68.17
287.33	67.67
287.67	67.25
287	66.92
286.25	66.5
285.42	66.17
286.33	65.67
285.33	65.33
284	65.33
282.5	65.5
282.33	65.17
281.75	65.08
281.42	64.67
282	64.25
283.5	64.25
284.25	64.5
285.33	64.42
286.33	64.17
287.25	64
288.08	63.75
288.08	63.33
288.92	63
289.67	62.83
290.67	62.67
291	62.42
291.92	62.17
292.83	62
293.83	61.92
293.83	62.33
293.08	62.67
292.25	63.08
291.5	63.42
291.08	63.83
292.25	63.58
293.17	63.25
294.25	62.92
295.5	62.92
295.75	63.58
295	64
294.92	64.5
294.25	64.83
293.17	65.25
293.17	65.25
292.58	65.75
292.83	66.42
294.5	65.92
295	65.33
296.17	65
296.5	65.5
297.67	65.67
297.92	66.08
298.58	66.67
297.83	67
296.83	67.33
295.75	67.67
294.83	68.08
293.25	68.08
291.92	68.5
291.92	69
293.25	69.17
292.08	69.58
292.5	70
291.67	70.5
290.25	70.83
288.75	71.42
287.58	71.67
286	71.75
286	72.25
285.67	72.58
284.25	72.5
283.17	72.7
282.17	72.8
281	72.47
279.83	72.47
278.83	72.17
279.17	72.67
278.5	73.13
278.83	73.58
278.33	73.83
277.08	73.75
275.67	73.42
274.5	73
274.42	72.5
274.33	72.08
274.67	71.67
273.67	72
273.58	72.42
273.5	72.83
273.92	73.25
274.5	73.53
276	73.8
274.58	73.83
273	73.83
272	73.58
270.92	73.17
270.42	72.75
270	72.33
270	71.75
	
279.5	73.75
279.17	73.42
279.5	72.98
280.83	72.83
281.83	72.98
283.42	72.87
283.58	73.17
283.25	73.58
282.17	73.78
280.75	73.83
279.5	73.75
	
263.42	75
264.67	74.82
266.25	74.67
266.25	75.2
265.5	75.55
264.33	75.55
263.42	75
	
263.83	77.03
263.75	76.67
264.92	76.25
266.75	76.33
267.83	76.08
268.17	75.67
267.83	75.25
268	74.75
270	74.53
271.83	74.47
273.5	74.42
275.25	74.42
276.33	74.75
277.83	74.5
279.58	74.67
280.17	75.08
280.17	75.47
278.42	75.72
276.92	75.72
275.17	75.82
273.25	75.58
271.25	75.7
269.83	75.98
270.33	76.17
269.25	76.37
268.75	76.65
267	76.65
265.67	76.92
263.83	77.03
	
265	80
266.17	79.72
266.83	79.33
266.33	78.98
266.67	78.53
268	78.17
270.75	78.17
271.92	78.53
272.75	79
274.08	79.25
274.08	79.63
272.33	79.75
272.83	80.17
272	80.42
269.75	80.5
268.67	80.8
268	81.25
266.42	81.25
266.25	80.8
265	80.45
265	80
	
269.5	81.5
270	81
271.75	80.67
274.5	80.67
276.5	80.8
279.33	80.8
282.33	80.92
280.42	80.63
277.5	80.47
276.33	80.25
274.17	80.42
273.33	79.87
274.83	79.7
274.83	79.25
275.42	78.87
274	78.75
272.42	78.17
274.42	77.92
272	77.83
272	77.42
273	77.25
271.83	77.13
270.5	76.83
270.5	76.42
272.25	76.33
274.83	76.25
276	76.42
277.33	76.33
278.42	76.5
279	76.17
281	76.42
282.25	76.83
280.75	77.25
282.33	77.58
282	77.92
284.17	78
285	78.5
285	79
286	79.5
288.5	79.72
290	80.2
291.17	80.58
293.25	80.95
295.67	81.42
295.75	81.67
297.5	81.95
298.83	82.2
298.83	82.42
297.08	82.55
295.58	82.8
292.83	82.92
290.25	83.08
287.5	83.08
285.5	82.98
283.17	83.05
279.25	82.92
277.42	82.58
275	82.33
273.33	82.13
273.33	81.92
271	81.92
269.5	81.5
	
260.5	79.9
262.33	79.75
261.17	80.17
260.5	79.9
	
253.67	79.2
254.08	79
255.83	78.83
255	78.53
255.83	78.3
257.83	78.17
259.17	78.17
260	77.75
261.17	77.92
262.83	77.97
264.17	78
264.58	78.3
264.17	78.55
262	78.9
261.83	78.48
261.42	78.08
260.42	78.13
260	78.48
260	78.88
258.58	79.2
257	79.2
255.75	79.38
254.33	79.38
253.67	79.2
	
263	77.67
264.83	77.47
266.83	77.35
267.67	77.57
267.5	77.8
265	77.83
263	77.67
	
254.33	77.67
254.67	77.18
256	77.08
255.42	77.43
255.25	77.75
254.33	77.67
	
255	76.58
255.75	76.17
256	75.83
257	75.42
258.5	75.63
259.42	75.07
261.67	75.07
262.17	75.58
262	76
262	76.38
260.5	76.67
258.75	76.7
258.08	76.42
258	76
257	76.37
256	76.63
255	76.58
	
255.25	75.12
256.42	75.13
255.75	75.47
255.25	75.12
	
257.08	72.92
257.67	72.63
258	72.25
259.08	72.25
260.08	71.83
261	71.33
262.17	71.67
263.58	71.83
263.75	72.42
263.33	72.98
261.92	73.17
262.92	73.63
262.25	74.13
261.17	73.92
259.83	74
258.75	73.83
258.58	73.5
259.5	73.03
258	73.07
257.08	72.92
	
246.25	78.25
248	78.3
249	78.17
250.42	78.2
251.08	78.38
249.25	78.58
247	78.5
246.25	78.25
	
244.5	77.92
245.17	77.7
245.92	77.75
245.75	78.08
244.5	77.92
	
246.42	77.75
246.75	77.42
248.25	77.33
249.83	77.58
250	78.03
248.92	78.02
247.75	77.87
246.42	77.75
	
240.5	75.58
241.5	75.48
241.92	75.75
242.25	76.13
241.08	75.9
240.5	75.58
	
235.83	76.25
236.92	75.87
238.08	75.92
239.42	75.83
240.5	76.17
241.08	76.5
242.5	76.3
243.83	76.72
243.42	77.08
244.5	77.33
243.25	77.58
242.33	77.3
240.67	77.33
239.5	77.15
238.33	76.88
237.25	76.5
235.83	76.25
	
242.25	75.25
243.67	75.13
244.75	74.97
245.75	75.25
246.75	74.92
245.5	74.72
246	74.5
247.25	74.42
248.33	74.53
249.33	74.8
250.5	75
252.58	74.95
253.83	75.03
254	75.47
254.33	75.87
253	76.02
251.42	76.33
250.83	76.8
250	76.58
249.25	76.25
250.17	76.1
249.92	75.83
250.58	75.5
248.58	75.57
248	75.92
247.25	76.17
245.67	76.42
244.25	76.47
243.58	76.13
242.83	75.67
242.25	75.25
	
241	71.6
242.25	71.37
241.92	71.03
242.92	70.75
244.58	70.67
246	70.7
247.33	70.42
246	70.17
244.5	70.17
243.25	70.12
243.58	69.5
244.83	69.25
246.25	69.25
246.92	68.58
248.33	68.65
250	68.75
251.58	69
252.92	69.17
254	69.5
254.92	69.15
256.17	68.87
257.42	69
258.5	69.3
258	69.67
259.17	69.75
259.33	70.22
257.67	70.4
256.25	70.67
255.25	71.05
255.42	71.63
254.83	72.17
254.5	72.58
255.33	73.05
255.83	73.42
255	73.7
253.42	73.67
252.58	73.17
252	72.67
250.42	73
249.17	72.85
248.08	73.08
246.75	72.72
246.33	73.3
245.17	73.3
244.25	73.02
243	72.83
242	72.58
242	72.3
241.17	72.03
241	71.6
	
234.75	72.08
236.17	71.67
236.92	71.08
238.25	71.33
239.42	71.42
240.33	71.92
240.75	72.58
242.17	72.92
243.5	73.2
244.92	73.5
243.42	73.83
242.42	74.25
240.58	74.25
238.83	74.5
237.33	74.25
235.58	74.08
236.25	73.5
236	72.98
235.33	72.5
234.75	72.08
	
172.5	52.92
172.92	52.75
173.33	52.83
172.83	53
172.5	52.92
	
183.08	51.67
183.67	51.75
183.25	51.92
183.08	51.67
	
190.83	52.75
191.67	53.17
192	53.33
192	53.58
191.5	53.5
190.83	52.75
	
192.33	53.33
193	53.5
193.58	53.7
193.58	54
192.83	54
192.83	53.67
192.33	53.33
	
188.25	63.67
188.25	63.33
189.25	63.42
190.17	63.08
191.17	63.33
190.17	63.42
189.5	63.67
188.25	63.67
	
192.58	60.17
193.17	59.92
193.83	59.83
194.5	60
194.5	60.25
193.92	60.33
193.25	60.25
192.58	60.17
	
205.17	57.25
205.92	56.75
206.58	57
206.92	57.33
207.75	57.5
207.5	57.83
207	57.92
207.92	58.17
207.5	58.42
206.75	58.08
206.08	57.75
205.17	57.25
	
226.92	54.17
227	53.58
227.5	53.33
227.75	52.83
228.17	52.42
229	52
228.67	52.5
228.17	52.75
228.33	53.08
228	53.58
228.33	54.08
227.67	54.08
226.92	54.17
	
231.67	50.67
232.25	50.17
232.92	49.92
233.58	49.67
233.5	49.42
234.08	49.25
234.5	49
235	49
235	48.75
235.75	48.5
236.33	48.33
236.83	48.5
236.33	48.92
235.58	49.33
235	49.75
234.5	50.25
233.75	50.42
232.83	50.58
232.08	50.83
231.67	50.67
	
287	78.17
288.33	77.87
289.67	77.92
290	77.58
291.58	77.35
290	77.25
288.83	77.02
289.75	76.8
291.25	76.6
290.5	76.38
291.5	76.13
293.42	75.92
294.67	76.13
296.58	76.17
298.33	76.17
300	75.82
301.67	75.67
301.67	75.32
302.5	74.97
303.5	74.5
303.5	74
304.33	73.58
304.5	73.17
304.17	72.58
304.67	72.17
304.25	71.68
304.75	71.42
306	71.42
306.67	71.75
307.25	71.17
308.42	71
308.75	70.5
307.17	70.8
305.75	70.83
305.42	70.25
305.17	69.67
306.33	69.3
307.83	69.47
308.75	69.92
309.25	69.33
309	68.58
307.42	68.58
306.67	68.17
306.33	67.58
306.25	67
306.5	66.5
306.5	66
307.58	65.5
308	64.92
308	64.33
308.67	64
308.75	63.58
309.67	62.83
309.92	62.5
310.5	61.92
311	61.42
312	60.83
313.33	60.75
314.25	60.58
314.83	60.17
316.08	59.83
316.75	60
317.17	60.5
317.25	61
317.5	61.5
318	62
317.58	62.67
318.5	63
319.25	63.5
319.5	64
319.58	64.5
319	65.17
320	65.08
320.33	65.5
321.5	65.67
323	65.67
324.33	66
325.25	66.33
326.08	66.67
326.58	67.08
327	67.5
327.83	67.92
328.67	68.17
330	68.17
331.25	68.42
332.5	68.58
333.75	68.83
334.75	69.08
335.75	69.42
336.83	69.75
337.5	70.08
336.25	70.17
334.92	70.42
333.67	70.17
333.67	70.17
333.67	70.42
334.75	70.67
334.5	71.17
335.5	71.33
335.75	71
336	70.58
336.92	70.42
338.17	70.5
338.25	71
338.25	71.42
337.42	71.83
336.33	72.17
335.42	72.5
336.67	72.3
338	72.08
338.25	72.42
338	72.92
337	73.05
337.83	73.25
338.42	73.42
339.67	73.47
339.67	73.83
338.5	74
340.75	74.25
341.17	74.67
339.92	74.67
340.58	75.2
340.58	75.7
340	76.2
338.5	76.3
338.58	76.67
339.67	76.92
341.58	76.75
341.83	77.08
341.17	77.58
340.33	77.92
340.83	78.42
340.5	78.83
341.5	79.13
341.92	79.53
342.83	79.97
344.17	80.42
345.67	80.75
348.33	81.32
346.75	81.68
343.58	81.8
341.83	81.48
340.5	81.58
339.25	81.32
337.5	81.08
335.17	80.92
336.33	81.37
338	81.63
338.67	81.8
338.33	82.08
336.33	82.03
336.33	81.75
334.67	81.68
334.67	82.07
330.17	82.07
331.75	82.25
334.42	82.22
337.83	82.32
340	82.57
338.33	82.85
336	82.98
335.17	83.25
332.67	83.55
328.5	83.58
324	83.65
320.5	83.42
316	83.2
313.5	82.83
312.67	82.42
309.5	82.47
308.75	82
305.5	82.33
300.67	82.08
298	81.75
298.75	81.42
298.17	81.13
296.25	81.18
295	80.92
293.25	80.53
292.33	80.08
295	80.08
295.5	79.75
294.33	79.2
291.33	79.02
289.67	78.75
287.67	78.58
287	78.17
	
335.67	65.5
336.42	65.42
337.25	65.58
337.92	65.42
337.17	65.08
336	64.75
337.42	64.75
338	64.25
337.25	63.83
339	63.83
340	63.58
341.25	63.42
342.33	63.75
343.25	63.83
344.17	64.17
345.5	64.42
346.33	64.92
346.33	65.5
345.33	65.75
345.25	66.33
344.33	66.25
343.75	66.5
343.17	66.17
342.42	66
341.75	66.17
340.75	66.08
340.33	65.83
339.75	66.08
339.67	65.58
338.58	65.42
338.5	66
337.75	66.33
337	66.42
337	66.17
336.33	66.17
336.25	65.83
335.67	65.5
	
341.17	75.4
341.17	75
342.08	75.05
341.17	75.4
	
200.18	22.03
200.38	21.9
200.62	21.9
200.7	22.22
200.42	22.22
200.18	22.03
	
201.72	21.58
201.88	21.3
202.33	21.3
202.02	21.72
201.72	21.58
	
203.32	20.95
203.53	20.78
203.57	20.57
203.8	20.62
204.02	20.73
203.72	20.97
203.53	20.9
203.32	20.95
	
291.25	-52.58
290.83	-52.67
290.5	-52.58
290.25	-52.83
289.75	-52.83
289.58	-53.33
289.83	-53.5
290.58	-53.33
290.67	-53.5
289.92	-53.75
290	-54.25
289.67	-54.17
289.5	-53.67
289	-54.17
288.67	-54
287.92	-53.83
287.5	-53.58
286.67	-53.25
286	-53
285.33	-52.75
285.5	-53
286	-53.25
286.5	-53.33
286.17	-53.58
286.67	-53.83
286.67	-54.08
287.33	-54.08
287.5	-54.42
288	-54.42
288	-54.67
288.83	-55
289.5	-55.17
290	-55
290.17	-55.33
290.67	-55.5
291.33	-55.42
292	-55.67
291.83	-55.25
292.67	-55.25
293.5	-55
294.33	-55
294.75	-54.92
294.83	-54.67
294.17	-54.67
293.67	-54.5
293.25	-54.25
292.58	-54
292	-53.67
291.83	-53.33
291.75	-53
291.25	-52.58
	
298.83	-51.83
299.5	-52.25
300	-52
300.33	-52.08
300.5	-52.33
301.17	-52.25
301.5	-52
302.25	-51.83
302.25	-51.5
301.67	-51.33
301	-51.5
300.33	-51.33
299.5	-51.42
299.83	-51.75
299.5	-52
298.83	-51.83
	
322	-54
322.75	-54.25
323.42	-54.5
324	-54.92
324.17	-54.58
323.75	-54.33
323	-54.08
322	-54
	
286	-41.83
285.83	-42.33
285.83	-42.67
285.67	-43.33
286.25	-43.42
286.5	-43
286.33	-42.67
286.67	-42.33
286.58	-42
286	-41.83
	
268.58	0.08
268.5	-0.42
268.83	-0.67
268.5	-0.92
268.83	-1.08
269.17	-0.75
268.92	-0.33
268.58	0.08
	
	
639.92	0
639.5	-0.33
639.5	-0.83
639.08	-1
639.25	-1.67
639.25	-2.17
639.08	-2.33
639.42	-2.5
639.83	-3
639.92	-2.5
640.33	-2.5
640.17	-2.83
640	-3.33
639.67	-3.5
639.17	-3.83
638.67	-4.25
638.67	-4.67
638.83	-5.17
639.17	-5.67
638.83	-6
639.17	-6.25
639.67	-6.5
640	-6.83
640.33	-7.25
640.5	-7.83
641	-8.17
641.33	-8.67
641.5	-9.17
641.67	-9.67
641.83	-10.17
642.33	-10.83
642.5	-11.33
642.83	-11.83
643	-12.17
643.33	-12.5
643.5	-13
643.83	-13.67
643.75	-14.17
644.17	-14.67
644.5	-15
644.83	-15.33
645.5	-15.75
646	-15.83
646.5	-16.25
647.17	-16.58
647.5	-16.67
648	-17
648.5	-17.25
648.83	-17.67
649.17	-17.83
649.67	-18.25
649.67	-18.75
649.75	-19.33
649.92	-20
649.83	-20.5
649.83	-21
649.92	-21.5
649.83	-22
649.75	-22.5
649.5	-23
649.5	-23.5
649.5	-24
649.42	-24.5
649.5	-25
649.5	-25.42
649.25	-25.75
649.42	-26.33
649.08	-27
649.08	-27.5
648.83	-28
648.75	-28.5
648.5	-29
648.67	-29.33
648.75	-30
648.42	-30.25
648.33	-30.75
648.42	-31.33
648.5	-31.83
648.5	-32.17
648.67	-32.5
648.33	-33.17
648.42	-33.67
648.17	-34
648.08	-34.5
647.83	-35
647.5	-35.5
647.33	-36
647.17	-36.5
646.92	-36.67
646.92	-37.17
646.5	-37.17
646.33	-37.75
646.58	-38.17
646.58	-38.58
646.67	-39
646.75	-39.5
646.33	-40
646.33	-40.58
646.17	-41
646.17	-41
646.25	-41.42
646.42	-41.75
646.83	-41.83
647	-41.5
647.5	-41.67
647.25	-42
647.5	-42.17
647.25	-42.33
647.25	-43
647	-43.42
647.17	-43.75
646.83	-44.17
647	-44.42
646.58	-44.67
646.67	-45
646.42	-45.5
646.33	-45.17
646.17	-45
646.42	-44.67
646.33	-44.42
646.5	-44.17
646.17	-43.83
645.75	-44.17
645.5	-44.58
645.67	-45
645.5	-45.25
645.33	-45.58
645.5	-45.83
645	-45.92
645.25	-46.17
644.5	-46.58
644.5	-46.92
645	-46.67
645.5	-46.83
646	-46.83
645.58	-47.42
645.5	-47.83
645.5	-48.33
645.08	-47.75
644.67	-47.83
644.58	-48.17
644.58	-48.58
644.42	-49.17
644.58	-49.42
644.5	-49.83
645	-49.92
644.67	-50.17
644.67	-50.75
645.5	-50
645.33	-50.42
645.5	-50.75
645.17	-50.67
645	-51.17
644.67	-51.58
645.5	-51.33
645.67	-51
645.83	-51.5
645.67	-51.83
645	-51.75
645	-52.25
645.5	-52.42
645.83	-52.17
646	-52.58
646.5	-52.67
646.5	-52.92
646.83	-53.17
647.5	-53.42
648	-53.17
648.5	-52.75
648.92	-52.83
648.67	-53.17
647.75	-53.42
648	-53.67
648.75	-53.83
649.08	-53.75
649.08	-53.25
649.25	-52.75
650	-52.5
650.42	-52.5
650.5	-52.25
651	-52.25
651.67	-52.33
651.17	-51.83
651	-51.42
650.83	-51
651	-50.5
651.5	-50.17
652.17	-50
652.33	-49.5
652.5	-49
653	-48.67
653.67	-48.33
654.17	-48
654.33	-47.5
654.25	-47.17
653.5	-47.17
653	-46.83
652.58	-46.5
652.58	-46.5
652.5	-46
652.83	-45.5
653.17	-45.25
653.83	-45
654.42	-45
654.42	-44.67
654.83	-44.5
654.83	-44
654.75	-43.67
655	-43.33
655.67	-43
655	-42.83
655.5	-42.5
655.83	-42.83
656.33	-42.83
656.42	-42.58
656.25	-42.08
655.5	-42.33
655	-42.08
655	-41.5
654.83	-41
655.17	-40.75
655.67	-41
656.17	-41.17
657	-41.17
657.67	-40.92
657.75	-40.58
657.58	-40.33
657.83	-39.83
658	-39.5
657.67	-39.17
657.75	-38.75
658	-39
658.75	-39
659.5	-38.92
660	-38.83
660.67	-38.75
661.33	-38.58
661.83	-38.42
662.42	-38.17
662.58	-37.75
663	-37.33
663.33	-36.83
663.25	-36.33
662.83	-36.25
662.58	-35.83
662.83	-35.33
662.5	-35
661.67	-34.67
661.5	-34.33
661.67	-34
662.17	-34.42
662.83	-34.42
663.17	-34.67
663.75	-34.83
664.33	-34.75
665	-34.83
665.5	-34.75
666	-34.5
666.42	-34.17
666.5	-33.83
667	-33.5
667.42	-33
667.58	-32.5
668	-32.17
668.5	-31.83
669	-31.5
669.33	-31
669.67	-30.5
669.83	-30
670.17	-29.5
670.58	-29
671	-28.67
671.25	-28.5
671.42	-28
671.5	-27.5
671.42	-27
671.42	-26.33
671.42	-25.83
671.83	-25.42
672.25	-25
672.75	-24.58
673.17	-24.17
673.67	-24
674.25	-23.67
674.58	-23.83
675	-23.33
675.5	-23.33
675.33	-23
676	-22.92
676.5	-23
677	-23
677.5	-22.92
678	-22.92
678	-22.5
678.5	-22.25
679	-22
679	-21.5
679	-21.5
679.17	-21
679.67	-20.5
679.83	-20
680.33	-19.5
680.42	-19
680.42	-18.5
680.5	-18
680.83	-17.67
680.83	-17.17
680.92	-16.58
681.08	-16
681	-15.5
681	-15
680.92	-14.5
681	-14
681.08	-13.33
681.58	-13
682	-12.58
682.42	-12
682.67	-11.5
683	-11
683.25	-10.75
683.75	-10.42
684	-10
684.42	-9.58
684.67	-9.17
684.92	-8.67
685.17	-8.17
685.25	-7.5
685.17	-7
685	-6.42
684.83	-5.83
684.58	-5.25
684	-5.08
683.5	-5.17
683	-5.08
682.67	-4.75
682.17	-4.5
681.83	-4.17
681.5	-3.83
681	-3.5
680.5	-3.17
680	-2.83
679.5	-2.83
679	-3
678.5	-3
678	-2.75
677.5	-2.75
677	-2.5
676.5	-2.42
676	-2.67
675.42	-2.83
675.58	-2.33
675.33	-1.92
675.17	-1.5
674.67	-1.67
674.5	-1.33
673.83	-1.17
673.33	-1
672.75	-0.67
672.17	-0.67
671.83	-0.83
671.5	-1.58
671.25	-1.42
671.42	-1
671.58	-0.33
671	-0.17
670.5	-0.25
670	-0.17
669.58	-0.42
669.58	-1
669.42	-1.67
669.17	-1
668.58	-1.25
668.67	-0.67
668.83	-0.17
669.25	0.17
669.58	0.5
670	1
670.08	1.75
669.5	1.83
669.33	2.5
669	3.17
669	3.75
668.5	4.25
668.17	4.5
667.67	4.83
667.25	5.17
666.75	5.42
666.33	5.58
666	5.67
665.5	5.83
665	5.92
664.5	5.92
664	5.83
663.5	5.83
662.92	5.92
662.67	6.25
662.67	6.25
662.33	6.5
661.83	6.83
661.42	6.75
661.5	7.17
661.33	7.58
660.83	7.92
660.33	8.25
659.75	8.58
659	8.42
659.17	9
659	9.5
658.42	9.67
658	9.83
657.67	9.75
657.33	10.17
657	10.5
657.83	10.67
657.25	10.67
656.58	10.67
656	10.67
655.5	10.25
655	10.08
654.42	10.17
654	10.33
653.83	10.58
653.42	10.58
653	10.5
652.42	10.5
651.83	10.42
651.67	10.75
651.58	11.17
651.17	11.42
650.67	11.5
650.25	11.5
650.08	12.17
649.67	11.92
649.83	11.5
649.42	11.25
649	11.08
648.58	10.92
648.58	10.33
648.92	9.75
648.92	9.17
648.33	9
648.25	9.42
648	9.75
648.25	10.25
648.5	10.58
648.33	11
648.08	11.5
648.58	11.67
648.83	12.08
648.67	12.33
648.33	12.42
648	12.17
647.75	11.83
647.33	11.67
647	11.42
646.5	11.17
645.83	11.25
645.58	10.92
645.17	11
644.75	10.83
644.5	10.5
644.42	10
644.42	9.5
644	9.42
643.75	9
643.25	8.58
643.25	7.83
642.83	8.33
642.5	8.67
642.17	9
641.75	9.33
641.33	9.42
640.92	9.58
640.42	9.58
640.17	9.25
639.67	9.08
639.17	8.92
638.58	8.75
638.25	9
637.83	9
637.67	9.42
637.25	9.67
636.83	10
636.58	10.42
636.33	10.83
636.17	11.25
636.33	11.67
636.33	12.17
636.5	12.75
636.5	13.25
636.5	13.83
636.75	14.25
636.75	15
636.58	15.17
636.17	15.33
636.17	15.33
635.75	15.75
635.33	15.83
635	15.92
634.5	15.83
634	15.92
633.5	15.75
633	15.67
632.42	15.83
631.83	15.58
631.42	15.83
631	16
631.5	16.33
631.75	17
631.75	17.5
631.83	18.33
632.08	17.92
632.33	18.42
632.42	19
632.5	19.5
632.58	20
632.75	20.5
633.17	20.92
633.17	21.33
632.92	21.5
632.42	21.5
632	21.58
631.5	21.5
631	21.33
630.5	21.25
630	21.17
629.67	21
629.58	20.42
629.5	20
629.33	19.67
629.33	19.25
629	19.08
628.67	18.83
628.75	18.58
628.17	18.42
628.17	18.58
627.58	18.67
627	18.42
626.42	18.33
625.83	18.17
625.5	18.17
625.17	18.5
624.67	18.67
624.17	18.83
623.83	19.25
623.58	19.67
623.33	20.17
623	20.5
622.75	20.83
622.58	21.25
622.75	21.58
622.25	21.92
622.08	22.42
622.25	22.83
622.25	23.33
622.25	23.83
622.25	24.33
622.42	24.83
622.58	25.33
622.83	25.75
622.75	26.17
622.75	26.67
622.58	27.17
622.67	27.67
623	28
623.5	28.33
624	28.67
624.5	28.75
624.83	29
625.17	29.25
624.92	29.67
625.25	29.83
625.25	29.42
625.75	29.67
626.17	29.75
626.75	29.83
627.25	29.67
627.75	29.58
628.17	29.83
628.67	29.5
628.75	29.17
629.25	29.08
629.83	29.17
630.17	29.33
630.5	29.25
630.75	29
630.92	29.17
630.42	29.5
630.42	29.67
630.67	29.83
630.75	30.08
630.33	30.08
629.92	30
629.58	30.08
629.58	30.08
629.83	30.5
630.33	30.25
630.83	30.5
631.25	30.5
631.75	30.42
632	30.67
632.17	30.33
632.67	30.33
633.17	30.42
633.67	30.5
634	30.25
634.5	30.08
634.67	29.67
635.17	29.75
635.58	30
636.08	30.08
636.5	29.75
636.92	29.17
637.17	29.08
637.33	28.58
637.25	28.17
637.25	27.83
637.58	27.92
637.42	27.42
637.5	27.08
637.83	26.75
638.08	26.33
638.33	25.83
638.75	25.5
638.92	25.08
639.33	25.17
639.58	25.33
639.83	25.83
639.92	26.42
639.92	27
639.67	27.58
639.42	28.17
639.42	28.5
639.08	29
638.92	29.5
638.67	30
638.58	30.5
638.5	31
638.75	31.5
639	32
639.5	32.42
640	32.67
640.5	33
640.83	33.33
641.08	33.67
641.58	33.92
642	34
642.42	34.33
642.83	34.67
643.42	34.75
643.67	35
643.17	35
643.67	35.33
644	35.33
644.17	35.58
644.17	35.92
643.75	35.92
643.25	35.92
643.67	36.08
644	36.17
644.25	36.08
644.5	35.75
644.25	36.08
644.17	36.5
644	36.83
643.58	37.17
643.58	37.5
643.67	37.92
643.08	38.25
643.58	38.17
643.5	38.5
643.42	39
643.58	39.33
644	39.5
643.83	39.17
643.83	38.83
643.67	38.42
644.08	38.25
644	38
644.33	38
644.17	37.67
644	37.17
644.25	37.25
644.42	37.75
644.75	38.17
645	38.42
644.58	39
644.42	39.5
644.75	39.33
645	39
645.5	39.33
645.83	39.83
646	40.33
646	40.33
645.67	40.5
646	40.83
646.5	41.08
647	41.25
647.5	41.25
648	41.25
648.5	41.42
648.67	41.75
648.92	41.5
649.33	41.67
649.33	41.5
650	41.67
650	42
650	41.75
649.5	41.75
649.33	42.17
649	42.33
649.25	42.58
649.17	42.83
649.42	43.17
649.75	43.5
649.75	43.67
650.25	43.83
650.83	44
651.17	44.42
651.42	44.25
652	44.42
652.5	44.58
653	44.83
653	45.17
653.75	45.17
654.42	45.33
655.17	45.67
655.08	45.33
655.75	45.42
655.08	45.08
654.67	44.92
654.08	44.58
653.83	44.17
654	43.75
654.5	43.5
655	43.83
655.5	44.17
655.83	44.5
656.33	44.5
657	44.75
658	45
658.83	45.17
659	45.5
659.58	45.67
660.17	46
659.5	46.33
659.58	46.83
659.33	47
659	46.58
658.5	46.17
658.5	45.75
658	45.83
657.42	45.67
656.75	45.75
656	46.08
655.42	46.25
655.08	46.75
655	47.33
655.17	47.75
654.33	47.58
653.67	48.08
654.67	48.08
655.17	48.25
655.75	48.5
655.75	48.83
655.42	49.08
654.75	49.25
654	49.17
653.25	49.08
652.58	48.83
652	48.67
651.33	48.42
650.75	48.08
650.33	47.67
649.92	47.33
649.5	47
648.83	46.83
649.25	47.17
649.58	47.5
650	47.83
650.33	48.17
650.75	48.58
651.33	48.92
652	49.33
652.67	49.33
652.83	49.75
653.25	50.08
654	50.25
654.58	50.25
655.25	50.25
656	50.33
656.58	50.25
656.58	50.25
657.17	50.25
657.83	50.25
658.33	50.08
659.08	50.17
660	50.17
660.5	50.5
660.92	50.83
661.33	51.17
662.17	51.42
663.17	51.5
663.83	51.83
664.33	52.08
664	52.75
664.17	53.17
663.5	53.67
662.75	53.67
662.67	54.08
661.67	54.17
662.5	54.5
662	54.75
661.08	54.83
660.75	55.17
659.67	55.25
659.5	55.67
658.67	55.92
658.25	56.25
658.25	56.75
658.67	57.08
